
1521,1,1563,
4,30,84,
1,8,,
597,,74,
20,111,,
1,17,,
12,,368,
4,,101,
9,415,,
10351,,2,
99238,50,999,
23,925,,
972,,7,
8,,58,
6,92,,
29,15,369,
2,2,85,
9,8,,
151,393,,
,2,,
,1,15,
15,941,,
,,,
,1,101,
4,87,435,
,1,8,
2,2,154,
,2,2,
6,1,,
38,2189,,
83,53,,
3,85,,
1,13,,
5,,58,
6,45,,
,47,,
16,9,252,
,,15,
1,,32,
,91,,
1107,12,521,
,1,38,
,,44,
747,20,143,
,141,,
102,,105,
6,,31,
,1,,
13,142,,
2,,1,
23,66,470,
13,159,,
467,50,249,
6,240,,
91,,3195,
35,62,,
12,12,71,
,,20,
5,,28,
,,16,
3233,1,,
183,220,1194,
528,43,547,
,21,,
14,4,667,
,2,,
12,11,,
1,3,1,
2,,86,
131,10,426,
26,329,,
6,229,,
128,3,31,
522,,3,
1,,14,
1,28,173,
4,23,,
24,,428,
387,12,432,
143,98,258,
26,,8,
4,,25,
48,10,186,
22,112,,
17,11,224,
102,15,55,
1528,109,936,
,27,,
2,19,,
66,3,25,
51,4,73,
7,,11,
20,14,127,
1,2,,
249,51,351,1
2,26,,
,213,,
4,26,56,
2,30,49,
,11,104,
1,140,,
523,,44,
4558,10,752,1
5204,,6,
,49,,
2,33,,
1165,15,214,
,14,,
40,,22,
1,5,93,
28,4,1808,
5,46,,
,,9,
45,9,48,
,1,,
949,6,396,
19,5,112,
4,,89,
10,,13,
3,2,37,
1,22,26,
519,1,12,
9,179,,
2347,40,353,
1,,12,
7,,48,
2,7,181,
,,77,
19,106,318,
5,23,165,
8,295,,
1,30,,
3,,16,
75,1,16,
14,,1001,
48,63,395,
1929,12,92,
2,19,,
4,5,163,
75,688,,
190,1276,,
,83,,
2,3,244,
81,,4905,
61,,4962,
47,,4961,
2,23,,
10,31,125,
3,,41,
,,2,
1,2,111,
620,8,60,
5,5,79,
7736,5,1,
112,1,723,
4,2,17,
,982,,
8,2,703,
,465,,
3,67,,
,13,,
990,6,103,
1,7,,
2,26,58,
,4,8,
17,466,,
10,80,,
,,33,
1,1,61,
4,,195,
33,1,46,
4,132,,
8,1,11,
2716,67,479,1
,12,,
231,5,493,
,26,,
20,,18,
2,,17,
8,1,100,
1,,24,
,20,,
28,4,48,
1,16,292,
4,30,,
231,99,169,
1,,92,
,,52,
13,38,,
240,69,254,
,29,,
15,9,30,
61,193,1313,
,,24,
,100,,
53,663,,
,9,,
247,3,10,
87,21,1158,
34,,,
1,6,18,
15,31,,
1,33,54,
368,16,41,
,5,,
,,4,
2,3,,
8,2,77,
6,4,113,
138,372,1,
21,272,,
17,226,,
1,,,
1,,2,
51,17,741,
5286,7,119,
5,,27,
,12,,
1,,11,
28,,37,
,2,,
1,,11,
12,4,146,
29,23,512,
,53,,
,1,,
,,11,
13,26,72,
7,,114,
53,6,135,
12,16,165,
15,1,21,
30,18,398,
20,,12,
5,16,,
,,6,
1,354,,
886,2,19,
,,90,
3,10,311,
,6,,
3605,68,88,
1,95,,
152,,5,
39,101,,
72,9,78,
2646,,33,
3,7,70,
1648,,,
222,15,91,
1,1,48,
5,57,,
31,142,,
,3,,
18,14,44,
,1,,
204,402,,
2,100,,
51,600,,
1,2,39,
86,160,407,
23614,8,35,
5,,4,
10,82,,
59,233,,
1,53,,
,,,
,,1,
9,6,35,
,,11,
4,200,,
20,35,126,
158,4,253,
,1,,
9,255,,
2767,,24,
1,75,,
4,44,,
,128,,
3,20,,
39,18,400,
19,15,169,
8,,33,
4,81,,
3,,20,
,,20,
,3,3,
1,9,42,
36,54,646,
2,1099,,
21,84,799,
,16,,
1,8,,
1,2,39,
4,91,,
34,9,82,
397,5000,,
,10,,
8,120,,
8,541,,
35,11,3399,
,6,,
29,2,23,
6208,2,29,
1529,8,171,
16604,9,72,
7,54,346,
,,1,
,,20,
6738,2,13,
11,281,,
31,42,185,
1,,22,
35,345,,
,4973,,
,1,,
9,58,,
,14,130,
9,1,80,
184,5,340,
12,,21,
9,61,,
19,,51,
21,,17,
,94,,
1321,26,303,
11,28,544,
,22,,
1,7,25,
,,21,
,1,21,
,1,29,
633,16,632,
1,50,,
112,40,709,
,1,10,
1,9,,
,,4,
44,17,77,
31,98,,
2,4,35,
3,,7,
2,20,108,
3812,13,183,
10,,11,
1,,13,
10664,11,255,
3686,2,28,
5,36,,
576,,4,
11,413,,
674,8,6,
,36,,
348,10,15,
176,8,50,
2,,6,
,126,,
29,728,,
19,4,33,
83,,22,
10,1,90,
,1,,
,,,
3,,17,
2,,1,
3,3,18,
348,22,83,
11,82,,
305,2,19,
30,42,1277,
15,826,,
7,5,108,
,108,,
,,4,
,15,,
74,21,146,
1,3,19,
,5,,
5723,,78,
,1,39,
2,2,5,
5,47,,
2,,6,
5,8,123,
14,4,16,
90,47,610,
1901,,,
4,,98,
,21,,
15,1,65,
1,42,,
1,2,61,
4,101,,
,1,,
255,881,,
,21,,
,,12,
24,,4988,
10,1,26,
1,,3,
457,8,453,
10,99,,
3565,1,3,
,7,32,
,,,
28,5,651,
56,676,,
10,5,47,
9,78,,
816,,6,
4,24,157,
2,1,47,
2,,51,
36,47,753,
,43,,
6,51,,
38,3,821,
1708,6,36,
17,196,1,
5,1,52,
9971,,,
917,3,18,
11,3,25,
,,2,
,,5,
,,18,
,,8,
,73,,
8,102,,
3,,22,
2294,3,11,
4,102,,
2,6,129,
,3,64,
17,167,668,
,,1,
,4908,,
,1,,
142,,81,
12,5,341,
,,6,
,2,,
5,20,179,
2463,14,220,
6,1,12,
1216,6,43,
1,,1,
,4,,
,4,32,
2,5,22,
,23,,
35,3,26,
,,17,
2,,83,
2,,94,
2,22,147,
,14,,
19,9,178,
,,6,
2,17,,
51,30,969,
4,1,15,
1,8,,
2,102,,
10,36,203,
13,236,,
,2,27,
,2,10,
1196,20,106,
245,80,2172,
10,,47,
4,12,603,
7,2,110,
34,25,81,
2,93,,
,1,,
36,30,,
7211,18,70,
10841,2,30,
4,7,38,
5,675,,
39,14,516,
,2,22,
1110,,4,
1,2,14,
,10,,
3,2,15,
1,,10,
24,298,,
39,257,,
39,8,51,
45,580,,
1,,5,
38,6,208,
,1,18,
5,,56,
,,72,
2,,3,
523,5,32,
,1585,,
33,777,,
158,18,360,
61,45,1111,
1,9,,
1,19,151,
246,61,45,
,,2,
3,65,,
2,33,,
1030,24,89,
2,13,,
1369,2,288,
,32,,
,3,,
,57,,
1,1,27,
1,7,11,
97,112,856,
1,6,1,
4,60,,
1,,5,
3077,13,56,
1,,7,
,95,,
2,276,,
,61,,
,2,9,
1,55,,
10,11,626,
21,11,,
2,24,,
1,1,107,
536,3,49,
3,22,,
11,1,,
,,9,
,,5,
,5,,
50,24,234,
58,2,87,
9,1,41,
14,2,50,
1,8,35,
,11,,
170,143,423,
5,,3,
6,71,,
774,2,11,
5,143,,
27,17,1927,
3,16,82,
,22,,
4,9,698,
17,,549,
1258,5,395,
1,4,58,
1725,31,38,
49,20,481,
23,1,70,
9,182,,
48,11,52,
6,22,192,
83,21,304,
1,2,43,
,,22,
156,1077,,
50,24,278,
4,56,,
12,2,55,
101,56,209,
427,4,245,
1,,182,
,1,5,
,,3,
1,,9,
22,3,126,
1,20,,
1,4,11,
4,7,402,
1,136,,
1085,,94,
12,117,794,
4,183,,
172,2,30,
1393,17,153,
1,,68,
13,1,26,
4,30,321,
5,,24,
,,50,
,2,,
,19,,
,1,,
232,,,
,,77,
,41,,
11,1,24,
54,,4962,
15,,172,
20,100,603,
,10,,
469,22,244,
5,6,,
46,362,,
,12,,
3,47,,
2459,48,167,
,1,12,
6,235,,
15,9,157,
2,3,38,
,,3,
3,35,,
43,8,1051,
,10,3,
,4,,
1,,10,
1,,10,
,2,8,
12,,199,
221,78,522,
,21,,
15,2,29,
21,,42,
2,23,,
1,2,7,
,6,,
69,1,55,
39,,20,
4,9,86,
,7,,
21,51,,
410,1,3,
4,7,,
5,34,,
2,93,,
,,5,
5132,53,319,
119,376,,
49,35,424,
2,147,,
,,13,
364,2,42,
1,,16,
1709,11,175,
2,51,,
428,,18,
,9,,
2,8,,
,7,,
5,,24,
1,6,71,
,2,,
1,52,,
,40,,
,11,,
20,207,,
373,,21,
,,13,
64,,5,
1,2,5,
2,3,148,
85,385,1861,
,20,,
,82,,
331,,1,
29,180,,
74,170,,
108,4,251,
3,80,,
,16,,
1332,2,8,
55,2,25,
45,200,,
10,66,,
51,65,1615,
11,138,,
533,19,78,
,55,,
13,68,506,
,14,,
310,131,4999,
1,14,,
17,95,,
9,25,58,
251,,,
28,11,400,
209,,6,
,7,,
1,,7,
8,219,,
47,761,,
1740,11,75,
130,1,39,
,,16,
27,9,88,
19,52,,
1,5,32,
12,,433,
9,,364,
31,359,,
14485,12,100,
5,78,,
30619,22,60,
3281,7,244,
8,256,,
4,5,226,
280,,49,
92,241,,
1,2,85,
1036,,6,
,,18,
2,6,227,
10,183,136,
276,,490,
6,7,562,
1,,2,
9,,24,
28014,,75,
,3,33,
25,192,,
38,160,241,
50,20,167,
3,48,335,
5,99,,
1,18,,
,47,,
,14,,
388,68,661,
,35,95,
12,165,,
,332,,
,1,8,
322,,513,
,7,,
54,192,,
2,,18,
1,21,,
9,1,11,
1,80,,
,,4,
,,,
20,20,52,
10,42,308,
,1,8,
,11,,
400,289,3009,
,5,22,
15,3,653,
1,4,35,
22,64,427,
7187,2,8,
,,1,
9,78,,
8,,209,
1,,35,
4,18,483,
5,5,204,
8,273,,
1,1,11,
1,,2,
6,49,,
4,21,,
26,,961,
3,5,176,
,,8,
8,46,,
2,3,53,
44,,,
11,9,116,
14,9,84,
42,276,,
7,244,,
36,1,31,
158,1,108,
,,1,
1,8,,
6,,30,
40,59,264,
,1,90,
19,827,,
,22,,
51,,14,
10,168,,
8,8,43,
73,803,,
21,8,52,
41,51,,
62,23,273,
3,1,336,
,51,,
3,,94,
,20,,
382,40,4999,
4,2,59,
4,,64,
504,10,59,
18,11,351,
139,17,61,
2,1,97,
188,69,57,
5853,1,13,
,,,
60,1,1,
8,,61,
1,65,,
32,9,32,
44,494,1447,
765,10,171,
,7,,
,11,,
48,171,,
,,,
198,5,79,
20,2,30,
1338,,20,
2,179,,
7,2,130,
1731,17,209,
39,17,69,
1,1,8,
,,20,
,5,32,
365,44,591,
4,31,359,
,43,,
,,12,
55,244,,
15,24,456,
52,1,250,
,28,,
,,7,
12,181,,
376,14,45,
1,5,150,
3,,33,
59,53,1711,
4416,,54,
530,2,44,
16192,1,115,
828,79,971,
1,1,14,
8,204,,
3,105,,
,21,,
2,357,,
,,4,
55,1,103,
14,87,,
24,132,,
1,,4,
12,,1,
4,83,,
1,1,31,
1,67,,
1,,17,
105808,16,84,
110,5,51,
1728,,19,
734,6,183,
13,,15,
,20,,
,13,80,
1,4,,
5,,45,
25,25,76,
7,213,,
4,122,,
5,11,,
3,24,35,
14,177,,
127,1,30,
24,730,,
1,13,,
20,4,141,
,2,15,
,1,,
3,2,5,
10,37,160,
49,524,,
97,524,,
,,1,
,,25,
,51,,
,1,48,
2,60,,
11,275,,
527,306,,
204,2,192,
14,1,74,
3,17,,
,2,,
,6,,
,10,,
,32,,
20,410,,
,12,,
1,,9,
4,94,,
4,892,,
12,2,294,
5,39,,
1324,9,47,1
,90,,
3,81,,
,,4,
51,,2,
1,,35,
,35,,
1,,21,
1327,20,115,
979,7,71,
11121,1,12,
3,7,,
18,132,,
295,,5,
126,12,52,
5,422,,
28,1,46,
30,84,423,
52,,4955,
114,176,2312,
1,6,131,
328,1,38,
3,,44,
28,12,733,
8900,25,275,1
,,42,
2,2,,
9,54,,
6,106,,
3,220,,
,93,,
2,1,47,
3,127,,
1,79,,
,,41,
,17,19,
1,52,,
12,159,,
,88,,
,,2,
14,38,,
4,2,113,
21,31,,
1221,24,70,
4,4,64,
198,1,37,
1,,5,
451,,1,
15,6,174,
4,7,856,
,18,,
21,471,,
,97,,
20,1,750,
18,,6,
11,122,,
,6,,
,,13,
5,58,,
116,1,220,
7757,6,134,
,3,13,
1224,,39,
1,,28,
,28,,
,5,,
6,2,113,
,,4,
2,28,,
908,,6,
50,60,529,
1,,24,
799,,595,
,,32,
7990,4,185,
20,660,,
,6,,
1714,,,
14,30,831,
4,63,,
39,3,284,
1,61,,
20,95,,
,1,,
1994,50,85,
4,2,40,
,,2,
,,,
1,1155,,
,21,,
3,3,78,
2,2,14,
,,1,
17,44,,
2,2352,,
,1,,
21,1,48,
6,138,,
9,2,13,
1,8,31,
4538,,16,
13,149,276,
,135,,
,,1,
1,,71,
65,,11,
10,,307,
,,32,
1,163,,
5364,5,82,
54,,3,
,9,31,
11,443,,
102,24,103,
91,104,1420,
6,134,,
1,7,76,
2158,1,121,
92,,1,
3295,9,152,
103,259,,
16,438,,
6127,1,24,
36,4,58,
3,1,55,
840,3,379,
27,29,636,
1,,47,
,519,,
66,,4974,
1,,2,
,,,
15,17,58,
3,,11,
6,53,,
,,3,
2,,14,
1,18,,
5,,32,
4,17,,
4947,8,74,
3,174,,
516,22,,
2,1,53,
,59,1,
,18,,
4067,34,283,
,2,157,
136,55,40,
4,189,,
,5,,
225,2,149,
3,10,27,
19,56,,
,1,,
,29,,
,3,,
,,94,
27,19,80,
,,1,
,9,,
2,5,,
,,1,
270,,,
10,28,,
,,8,
1,89,,
2,7,153,
,41,,
18,12,137,
3887,,26,
3,2,56,
5,63,,
,,114,
6,5,75,
11,1067,,
13,1,143,
,,8,
17,597,,
,,8,
5,,12,
333,22,241,
,,46,
,,4,
3,361,,
5,,38,
398,15,112,
,13,20,
2,21,39,
1,52,,
3,18,,
,,32,
4,706,,
3452,18,160,
,40,,
45,16,325,
4,1,43,
,1,67,
1,8,,
3015,35,86,
,18,,
2,9,79,
6,29,,
3,,93,
,88,54,
4,17,463,
,,11,
2,4,84,
,178,,
26,11,220,
10,21,52,
6,160,,
5,2,18,
,2,50,
,1,21,
24,8,660,
,,58,
45,49,3151,
10487,,119,
2,51,1,
,,16,
7,,119,
279,37,2625,
8,2,66,
2,8,,
7428,2,49,
1,317,,
25,,8,
343,9,257,
,,18,
65,,4969,
2,2,,
,13,,
17,6,449,
8,29,517,
1116,3,60,
7,51,,
,1,2,
41,538,,
,,111,
11,1346,,
,2,15,
5,4,207,
17,257,,
2062,,35,
17,,5,
,7,16,
,,39,
31,499,,
16,1019,,
4,,4,
533,8,108,
150,909,,
1,82,,
37,192,,
2,5,,
7,1,47,
4,5,20,
97,32,134,
25,9,137,
5,31,,
4,612,,
,,1,
,,3,
41,5,1339,
176,14,3559,
267,6,148,
19,605,,
60,1,391,
1048,2,15,
2,2,42,
10,796,,
18,4,65,
5,12,96,
4,155,,
14,628,,
92,10,93,
10,32,110,
1,9,,
2,63,301,
6356,1,131,1
294,3,74,
482,59,558,
6,459,,
,,4,
2215,1,19,
,,5,
3,8,82,
41,3,36,
9195,5,380,2
18,20,,
33,6,84,
1,6,25,
2,3,,
3,,4,
495,48,65,
7,33,,
19,163,,
63,1,174,
10,565,,
3,1,8,
8316,,61,
6,1,17,
,1,14,
57,7,130,
6,7,169,
4,217,,
5,25,,
34,1,45,
4139,6,26,
3,30,,
190,,11,
16,1,126,
1,25,,
6784,9,128,
2,,42,
53,18,57,
,3,15,
,,5,
,9,,
,12,1,
2,,24,
,59,,
1,1440,,
,62,,
15,23,187,
43,302,,
2,52,,
,2,98,
,10,,
164,62,156,
4,189,,
10,,93,
6,61,,
38,15,368,
75,327,,
,5,53,
1,5,232,
67,,47,
289,1,3,
2,2,6,
19,46,,
97,14,901,
2,31,,
1,1,4,
56,20,247,
3,39,291,
16163,9,211,
4,2,28,
,9,,
118,5,165,
73,556,,
3,151,,
64,1693,,
,10,,
957,21,293,1
3,140,,
,3,,
82,3,78,
11,7,93,
11,37,128,
11,10,345,
285,,,
9,65,,
302,4,333,
,73,,
,3,27,
15,61,,
1,,36,
128,3170,,
89,36,561,
1,,3,
13,41,,
1205,29,187,
7,7,409,
,,8,
2,,133,
286,1,35,
,18,,
2,27,,
32,1,57,
,,63,
1,61,,
10,3,619,
13,34,49,
1,12,,
11116,29,171,
8,36,240,
9,14,,
2,6,,
3,41,,
2,51,,
43,,9,
297,17,74,
6,1,13,
6,,149,
52,147,,
50,25,82,
,10,,
6965,,5,
,,,
4,31,118,
,10,104,
7,8,63,
1,1,,
584,2,103,
2,5,,
1,51,250,
12,12,51,
3,49,,
1,78,,
12,4,168,
13,142,,
6,1,8,
,18,,
2,,20,
1,3,100,
5,507,,
20,,35,
,2,42,
2553,,10,
3,,,
3,223,,
1,,2,
,,36,
,6,9,
84,,927,
68,505,,
5,172,,
13,3,73,
21,32,454,
24,2,30,
8,136,,
1,2,21,
2243,3,66,
,,6,
6131,3,58,1
2,5,,
4,286,,
,7,,
21475,1,118,
9,,32,
6,164,,
,2,,
4,21,,
8,3,144,
6,188,,
3,63,106,
6,,5,
23,6,103,
,2,,
,1,,
15,2,29,
,2,,
1,,1,
401,1,385,
,,45,
3,42,,
2087,17,136,
,,42,
34,31,245,
1,22,,
32,48,449,
,,1,
11,53,,
84,,4946,
,,15,
9,102,,
,60,,
41,446,,
2,19,155,
21,428,,
5,2,36,
30,8,105,
,15,,
43,14,201,
1,97,,
13,294,,
,,7,
142,706,,
1,1,59,
913,2,13,
10,2,134,
,10,10,
1,,,
4,21,724,
,,14,
1,30,,
9,5,35,
,2,,
15,,86,
,,2,
16,55,,
6,54,67,
3,9,,
6,26,,
105,68,521,
,17,,
,40,,
3,13,99,
1,,34,
150,28,61,
,,24,
1,,14,
23,1,86,
27,937,,
412,,8,
2,421,,
81,94,1966,
312,13,445,
5,8,111,
5,74,,
27,,32,
1,4,191,
2,,5,
,13,,
,2,,
6,1,,
2019,,,
335,4,22,
1,,56,
,,5,
1,,33,
1,,38,
5313,,,
37,333,,
27,1272,,
,17,,
8,84,,
2,26,456,
1,65,,
7,3,156,
2,391,,
,5,,
121,22,124,
,17,,
2,36,,
,43,,
1,153,,
175,393,4908,
2,,7,
56,30,207,
3,,10,
71,,4971,
,24,,
,17,,
1,33,,
,,8,
1,,21,
84,,4971,
8,108,,
137395,8,44,
,57,,
1,,20,
9,49,,
3328,8,53,
8,3,84,
1,1,2,
1,1,46,
1,103,,
7,46,,
,1,14,
,,3,
1404,19,540,
,,2,
8,32,,
5,6,40,
2410,23,89,
959,3,100,
,9,,
7,8,197,
6,,,
,,17,
,2,,
8864,,6,
1,94,,
,5,29,
255,8,151,
99,446,,
1,,1,
166,3,29,
1,,9,
,6,,
5,,11,
4,,20,
4,25,825,
21,173,,
2,37,,
710,7,124,
624,73,354,
,6,,
38,14,198,
2763,1,10,
,125,,
22,77,,
,58,,
158,717,,
,11,,
3,,75,
4,85,,
6,50,,
,18,,
10265,36,853,1
5,,5,
1,6,,
5,524,,
486,781,,
3,154,,
,91,,
45,1072,1,
246,6,117,
3962,9,61,
1,57,,
161,19,448,
2,19,205,
381,5,203,
,,2,
8,127,,
13,14,,
60,1261,,
21,19,,
7,7,338,
1,115,,
13,69,242,
6544,8,212,
1079,2,65,
,2,25,
,2,,
,19,,
4,1,8,
,,,
1,,2,
,3,,
6,4,34,
,19,,
2,25,,
11,51,241,
,115,,
2,2,14,
971,1,544,
194,11,163,
59,1,115,
61,,22,
,11,,
4,92,,
36,358,,
2,1,2,
80,30,188,
126,47,33,
5,274,,
4,,46,
2,1,57,
,11,,
174,75,187,
,,34,
1,19,101,
4,7,324,
,3,,
5,,13,
52,,2218,
87,,5,
1736,10,89,
,5,,
1830,3,171,
47,243,,
59,,1057,
1,2,27,
50,11,110,
,,12,
,,6,
1,1,165,
12,87,1061,
56,14,104,
1,,8,
,1,,
1,2,10,
1,,6,
23,139,,
7871,10,389,
,,6,
1274,86,499,
5,15,,
31,3,42,
10,,14,
301,3,48,
1039,13,94,
44,8,279,
28,14,341,
,25,,
,,3,
17,94,959,
16,56,458,
,,2,
173,1,28,
12,24,129,
1,2,9,
2,4,34,
,10,,
3,5,47,
2908,,9,
1,,324,
18,94,,
6020,22,197,
3502,4,87,
35,586,,
1,,36,
5,,18,
1,,1,
,1,,
18,711,1223,
12,24,,
222,6,233,
5,101,,
8,305,,
1,,1,
72,23,622,
1140,,3,
1,1,55,
5150,7,212,
27,14,781,
,2,,
63,6,26,
158,3,3,
1784,6,36,
1266,26,177,
1314,13,55,
369,,1,
9117,,,
7,30,28,
,24,,
,7,,
35,18,449,
,,20,
13,23,63,
14,,33,
37,,4981,
1,10,,
1793,,,
3034,10,102,
25710,1,65,
56,1572,,
29,,4977,
3,228,,
,11,,
137,40,2395,
3,10,39,
11,258,,
3,1,22,
18,178,,
3,4,61,
2,35,,
181,1,226,
67,1,29,
1953,,20,
2,13,,
690,58,801,
7,1,191,
47,,30,
3,,36,
7,2,17,
1,22,78,
1,51,110,
5,,21,
7,5,734,
13,12,79,
1,,6,
1,,10,
,,17,
9,96,,
,17,,
2,155,,
10,725,,
59,1,13,
30,,205,
2,21,,
,152,,
,17,10,
2,2,4,
34,66,1319,
,,7,
8,225,,
15,787,,
,2,39,
30,28,364,
,9,,
915,18,47,
21,93,,
4588,4,154,
29,292,,
4,1,333,
870,14,181,
52,,59,
2,2,21,
22,33,335,
12,97,,
5,3,189,
38,440,,
1,,2,
9,6,588,
,1,,
20,81,,
1,10,282,
117,1,114,
33,2,55,
4,101,,
67,6,113,
3619,,74,
1,5,75,
5,2,73,
,53,,
10988,12,12,
,,,
792,,,
,,10,
,12,,
,14,,
12,9,,
25,3,11,
180,38,91,
,1,50,
,,3,
9,35,,
61,193,,
705,2,2,
,214,,
9,128,,
12,22,,
5,1,32,
850,2,27,
5,6,68,
34,88,,
,,17,
,53,,
8,653,,
,27,,
6712,3,14,
16,1002,,
20,25,110,
,,1,
,490,,
1252,7,47,
21,98,,
,2,66,
12,7,49,
44,1,55,
31,19,176,
1159,39,156,
1185,2,68,
10,,370,
6,15,200,
,20,,
3,81,,
,4,,
,6,,
2,2,94,
1,2,,
,2,5,
1096,,144,
1260,,,
2068,1,4,
10,60,,
125,,15,
,9,,
16,13,85,
,,17,
2,10,53,
18,408,,
,15,,
5,79,,
35,13,77,
897,54,330,
24,9,431,
69,454,,
10,3,35,
28,4,84,
,1,4,
6,261,247,
10,21,340,
348,,288,
82,107,200,
11,,157,
366,31,606,
14,514,,
,,3,
7,,30,
9,867,,
,3,,
11409,1,22,
,46,,
92,2,37,
129,25,131,
4,4,174,
1,,164,
15,4,789,
5,24,331,
2,4,,
2,59,,
1,9,152,
2,2,38,
,,26,
,,21,
16,625,,
3864,,77,1
,,2,
,1,9,
11,65,,
7,33,,
2,,35,
1749,7,99,
17,3,314,
5,31,,
,34,,
48,482,,
,84,,
,,4,
2,,63,
17,160,,
24,15,105,
1102,,81,
919,12,6,
67,6,32,
25,3,17,
715,33,1739,
,,9,
,102,,
,,16,
12,11,337,
1,85,,
1,616,,
,,2,
8,43,539,
18,82,,
123,1,4,
3,31,72,
3,13,88,
,3,15,
,13,,
,4,80,
55,6,226,
4,,296,
16,,11,
3,1,51,
16,7,337,
,29,,
656,,,
2,7,,
15,2,158,
3,135,,
664,2,51,
2433,17,341,
22,5,253,
,,4,
3051,41,364,
1,6,99,
73,149,1080,
2976,2,38,
6,2,28,
,20,,
273,,4,
,43,,
14,,8,
5,410,,
,41,,
2,,28,
1,7,,
60,,16,
,11,18,
8,60,,
12,8,339,
17,11,429,
1,,21,
176,1,83,
,,4,
160,814,,
4646,1,22,
7,,8,
,,29,
1,1,9,
4,12,273,
18,6,30,
26,310,,
8,4,56,
6,58,,
,850,,
117,,1506,
7,23,394,
47,,418,
94,,216,
3,4,154,
5,,7,
2851,17,137,
86,4,86,
3,42,,
44,61,793,
,4,19,
882,13,126,
,24,,
,5,,
,19,,
5,147,,
13,61,,
1,65,,
26,2,94,
1,,3,
11,36,201,
6,21,,
23,,669,
1,5,11,
1,,7,
692,31,298,
11,37,,
2,12,62,
74,,58,
15,11,174,
174,12,73,
5,,2,
1,57,,
38,,41,
129,24,766,
1,1,10,
3,54,,
1,,4,
1170,,2,
2,38,133,
13,27,557,
49,4,314,
6,62,,
13,7,103,
60,,123,
5,27,377,
44,62,405,
3,,94,
2,20,,
41,,46,
,,99,
,,8,
1,,14,
2,,219,
3,,238,
,,19,
3,261,,
6940,2,1,
2,42,227,
,5,62,
,1,6,
,71,,
,104,,
,,6,
2,14,,
,,73,
8,36,177,
,,2,
1,2,68,
1,,44,
9,126,,
6739,5,165,
,25,37,
,1,25,
42,16,279,
16,18,961,
26,12,357,
7,14,47,
45,1554,2162,
10,,200,
67,252,,
12,114,,
6803,,24,
2,2,,
36,158,,
26,117,472,
38,5,1004,
21,99,,
636,32,197,
3,19,16,
,2,,
3,329,,
,622,,
5,,6,
7,45,143,
2,2,40,
1,,5,
,11,,
270,3,8,
6,19,46,
49,38,826,
15,20,371,
1,514,,
3,1,1,
87,536,1,
,,82,
1,2,218,
6,124,,
,,2,
32,,34,
,,1,
,,7,
172,7,34,
85,14,335,
15,54,,
4,,69,
,7,,
,10,,
,49,,
,6,15,
,136,,
1022,1,58,
2,,4,
5,80,444,
,2,3,
,28,,
18,73,,
15,585,,
1,,24,
154,15,80,
30,397,,
1,27,,
36,11,238,
5,2,439,
90,,34,
3,26,,
465,39,71,
,20,,
46,73,1434,
,2599,,
7,17,175,
3,2,38,
,1,,
,,21,
169,,142,
8,1,564,
4,,71,
,1,66,
9,,95,
1,,1,
76,7,43,
,1,7,
2,23,,
137,27,507,
27,3,58,
146,1263,,
7,763,,
1619,10,20,
3,1,19,
1,5,85,
72,33,906,
16,12,563,
4,10,459,
16,122,,
,1,,
,,,
33,32,496,
73,251,1,
1,,61,
2,68,,
64,,999,
,2,,
1624,15,123,1
56,163,,
80,16,187,
,48,,
6,130,,
,12,,
,3,56,
4,344,,
10,48,,
372,15,132,
21,127,,
14,361,,
2,2,382,
5,54,741,
,2,,
5,32,,
,3,32,
4,,29,
,,2,
315,3,15,
7,138,,
9,40,346,
121,2815,,
,,30,
,98,,
121,1,3,
11728,51,89,
435,,361,
94,,104,
2,,55,
,1,29,
1115,33,150,
188,21,133,
2,,13,
31,1,450,
21,82,,
1,,2,
1,8,93,
5,134,,
6,,3,
42,152,,
4,2,203,
1,50,,
563,8,84,
477,,36,
5,39,,
2,93,,
7,2,60,
1,2,14,
,,3,
3,,2,
,11,,
6,1,140,
17,241,,
17,11,45,
4,1,318,
15,14,120,
,951,,
,,36,
3,1386,,
33,2135,,
57,,4965,
2,,27,
,14,,
4,25,319,
136,686,551,
,2,54,
126,19,239,
1,1,9,
6,65,,
1,19,,
3455,11,72,
,,9,
,296,,
2069,139,2926,
1,,6,
1,,1,
894,92,602,
64,306,,
2,4,,
876,1916,,
2,22,70,
1,,10,
3801,2,14,
4,60,,
,19,,
6,9,360,
11,657,,
10,96,,
86,1841,,
30,93,405,
2,35,,
6,,10,
1,,6,
,1,13,
1,10,,
,1,,
,2,20,
1,,9,
8,,19,
29,104,,
,20,,
,,2,
10,35,220,
,27,,
904,48,80,
29902,4,43,
2,1,19,
4,2,57,
8,,163,
9,449,,
698,22,183,
57,5,27,
11,172,,
6,6,46,
10,24,443,
,23,,
,2,,
1,,1,
,1,,
,2,15,
3,,,
71,45,504,
1,,7,
7,198,,
24,9,46,
107066,239,1663,2
40,180,,
323,2,51,
5,45,,
50,10,40,
21,206,,
13,7,754,
345,,,
28,25,117,
16,10,92,
,9,,
,23,,
,3,,
13,2,92,
7,322,,
10,58,404,
608,1,87,
122,,,
12,81,,
,,,
1,1,3,
286,3,15,
2195,3,396,
34,172,,
23,157,,
,,43,
448,,221,
66,12,109,
,17,,
1,,,
439,,102,
7,,3,
,3,21,
,3,,
345,2,258,
1,2,22,
24,7,70,
,,1,
